id,nlayers,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
deep-nonlinear-c47d3eb6c60d4c19a7304aa4ff959899,5,800,800,0.5,0.15848931924611134,0.03981071705534973,False,2,2.142860651016236
deep-nonlinear-d7a20a81d029472ba8a636c2c5e19d57,3,400,400,0.0,0.01,0.15848931924611134,False,3,2.305412769317627
deep-nonlinear-2c4e8cbf34a548d0af7554bb20d11b2d,3,800,800,0.75,0.15848931924611134,0.03981071705534973,False,2,1.99081289768219
deep-nonlinear-fec9399b8c594989a7cdd7448f37d4bb,3,800,800,1.0,0.15848931924611134,2.51188643150958,False,0,1.9369587898254397
deep-nonlinear-3077bee76544470ea04a188ffa6f807a,3,800,800,0.0,0.15848931924611134,0.15848931924611134,False,4,2.2263431549072266
deep-nonlinear-0d460d62f8a348ae8569fb2423bcb3f2,5,800,800,0.5,10.0,0.03981071705534973,False,3,2.0244495868682857
deep-nonlinear-078c351e309348c88d7cd0c92eca4688,1,800,800,0.5,10.0,0.6309573444801929,False,1,1.2775479555130005
deep-nonlinear-52af77465be64a8499332f296ebb6168,5,800,800,0.25,0.01,0.15848931924611134,False,3,2.29287052154541
deep-nonlinear-19ef687051b8420aa14e6d10f9186593,3,800,800,1.0,0.03981071705534973,2.51188643150958,False,3,2.158065795898437
deep-nonlinear-eacae141fd204d55ba55679a67d88a86,1,200,200,0.5,10.0,0.03981071705534973,False,0,2.21152925491333
deep-nonlinear-dc2acb551f2b440ba7bd7665cfd93da3,3,200,200,0.5,0.6309573444801929,0.01,False,0,2.2721614837646484
deep-nonlinear-c1476eb99e444899bc08b76073d80611,5,200,200,0.0,0.01,0.6309573444801929,False,4,2.298218250274658
deep-nonlinear-b2799214f9f24e1ebabe256f3bd70712,3,400,400,0.25,0.15848931924611134,0.03981071705534973,False,0,2.175635814666748
deep-nonlinear-764a874fd6c44c91ad55fcb9161cb773,1,800,800,1.0,10.0,0.03981071705534973,False,0,1.2538068294525146
deep-nonlinear-54106a07e2eb4a109a61b81a3a1fc147,5,200,200,1.0,0.15848931924611134,10.0,False,3,2.257294178009033
deep-nonlinear-553952bd02f048e28ddc7be00e57f24e,3,200,200,0.25,0.01,10.0,False,1,2.3246073722839355
deep-nonlinear-bdf1cc8c693f47ea8d673e87fa3f6f6e,5,200,200,0.5,2.51188643150958,2.51188643150958,False,1,2.281788110733032
deep-nonlinear-91dec9eae6b74a3abca1fefc1ccce67a,5,800,800,1.0,0.03981071705534973,2.51188643150958,False,3,2.250542402267456
deep-nonlinear-1fb5f942206d4680804fdf745cf26dac,1,400,400,1.0,2.51188643150958,0.03981071705534973,False,0,1.743825078010559
deep-nonlinear-059691afc9284c42aec037389e2c2fe8,5,800,800,0.5,0.15848931924611134,0.01,False,1,2.208679676055908
deep-nonlinear-24d802ce6bf140fcb6db2f8e16a347eb,5,400,400,0.0,0.6309573444801929,1.0,True,0,2.206192970275879
deep-nonlinear-e798123259904c55bb3c44c71a6af14a,1,200,200,0.75,10.0,0.6309573444801929,False,3,2.1563920974731445
deep-nonlinear-b574d2f854324a1ea0221a3420256fdd,3,200,200,0.25,0.6309573444801929,0.6309573444801929,False,2,2.224317073822021
deep-nonlinear-b6f44c7b0c8741edb68be5b8b5c693ad,5,200,200,0.5,0.01,2.51188643150958,False,0,2.299489498138428
deep-nonlinear-499c3a935d104fea85ad3de6d279f9b9,1,800,800,0.25,0.15848931924611134,0.15848931924611134,False,4,1.7184062004089355
deep-nonlinear-9c28c75b27d44e988e5b503c46648d1b,1,200,200,0.25,2.51188643150958,0.6309573444801929,False,1,2.1224935054779053
deep-nonlinear-9848a1e9f28e4bee928becf3b8a56eec,3,200,200,0.75,0.01,0.15848931924611134,False,0,2.307225227355957
deep-nonlinear-26cd94dc86ac4ffe8f09047c973f32a4,5,200,200,0.75,0.6309573444801929,0.01,False,3,2.266791820526123
deep-nonlinear-0f62f5128079457ea4f9dbd37d53c7de,1,400,400,0.0,2.51188643150958,0.15848931924611134,False,0,1.8352310657501218
deep-nonlinear-fa1f6999826a4fff85cec2e2c9eb38e2,1,400,400,0.25,10.0,10.0,False,0,1.7912075519561768
deep-nonlinear-3479ce89ed3c4bb0bfaee8d9a2df04d4,3,800,800,0.25,0.01,0.6309573444801929,False,1,2.2968287467956543
deep-nonlinear-09a794c2e50944dda71c1aa46450480b,3,400,400,0.5,0.01,0.6309573444801929,False,2,2.314148426055908
deep-nonlinear-7f33424bc549474abde938f425431b9c,3,800,800,0.5,0.03981071705534973,0.03981071705534973,False,3,2.229626178741455
deep-nonlinear-3f7120945b2344a3b11d6e5b91797a72,1,800,800,0.25,0.03981071705534973,0.15848931924611134,False,3,2.187673568725586
deep-nonlinear-70fca9437d494d3d997b57ba0d242e02,3,400,400,0.75,10.0,0.03981071705534973,False,4,2.171792984008789
deep-nonlinear-4ee1c2b05cfd402a99139b43b4e3ba27,3,400,400,1.0,0.15848931924611134,10.0,False,3,2.142843723297119
deep-nonlinear-21de57264eb84853a694228f0737f2a4,3,800,800,1.0,0.03981071705534973,0.03981071705534973,False,1,2.1911754608154297
deep-nonlinear-46f2a1ec99e640499bca07fcfbeda030,3,400,400,0.5,0.01,0.6309573444801929,False,1,2.308846950531006
deep-nonlinear-1a7dc6e391b2457abc46380c2a15c839,5,800,800,0.75,2.51188643150958,0.03981071705534973,False,2,1.8097622394561768
deep-nonlinear-4aa3eff698dd42e4ac746cb3f484e86c,5,400,400,0.75,0.15848931924611134,0.15848931924611134,False,4,2.2860982418060303
deep-nonlinear-ff7443af4fb34cb5ae3587f41e25febd,5,800,800,0.25,0.6309573444801929,0.03981071705534973,False,0,2.1155023574829097
deep-nonlinear-004a87c8d71942c9b09a5b57a7ced1d0,5,200,200,0.25,0.03981071705534973,10.0,False,1,2.299912452697754
deep-nonlinear-8a6ac66d9987467a97512a99bebb1992,3,800,800,1.0,0.01,0.15848931924611134,False,3,2.253964424133301
deep-nonlinear-d102b0c73617425ea0b702e803070587,3,200,200,0.25,0.01,0.03981071705534973,False,1,2.323664426803589
deep-nonlinear-fbb4ec4f4535455d8fb4f83e54b279a6,3,400,400,0.5,0.15848931924611134,0.15848931924611134,False,1,2.2179059982299805
deep-nonlinear-f8c6ed3b47754bf48aa5aa213e99e6f6,5,800,800,0.5,0.6309573444801929,0.03981071705534973,False,2,1.9704570770263672
deep-nonlinear-745c320a4ae443aab5c7a1a4586f5b63,1,200,200,0.25,10.0,0.03981071705534973,False,2,2.122558116912842
deep-nonlinear-e8e1e9beaa264d5f82a1e0f0f646bee5,5,400,400,1.0,0.03981071705534973,0.15848931924611134,False,4,2.299888610839844
deep-nonlinear-ebf14a3d89b44e528b653dd30390c2d9,1,400,400,1.0,0.15848931924611134,10.0,False,3,1.9420475959777832
deep-nonlinear-5a8ec23dab544553912769c9671e431d,3,800,800,1.0,10.0,0.01,False,1,1.9543600082397459
deep-nonlinear-6eef3df034f240e38f046f54c04ee6aa,3,400,400,0.75,0.15848931924611134,0.01,False,2,2.200136423110962
deep-nonlinear-47bf9930e69148c994f9ba8a7789e0ac,1,200,200,0.25,0.15848931924611134,10.0,False,2,2.2391681671142583
deep-nonlinear-c5a4703260224e389476915bace2f54a,5,800,800,0.5,10.0,0.6309573444801929,False,2,2.022538423538208
deep-nonlinear-78e8b571eb5a45e8adbbbfd8227bf6b9,3,200,200,0.5,10.0,0.03981071705534973,False,0,2.304802894592285
deep-nonlinear-bad5ce1da2294563b04d1b054c484061,3,400,400,0.0,2.51188643150958,1.0,True,2,2.1241178512573238
deep-nonlinear-38ac988458b24307a29db6ee1c601af2,1,200,200,1.0,0.01,0.03981071705534973,False,1,2.4636688232421875
deep-nonlinear-234014a3713c4ed8b8949e0e143a27a5,3,800,800,0.25,0.03981071705534973,0.15848931924611134,False,4,2.2745985984802246
deep-nonlinear-40a6051fc36d40e79ebd9c5a1229747c,5,800,800,0.0,0.15848931924611134,0.03981071705534973,False,2,2.1417129039764404
deep-nonlinear-4c7fac4aac83492ba78773f296e7a084,5,800,800,0.75,0.15848931924611134,2.51188643150958,False,2,2.200491428375244
deep-nonlinear-110e792ebffa490d935be8899cbdb737,5,400,400,0.0,0.15848931924611134,2.51188643150958,False,2,2.2581191062927246
deep-nonlinear-fadf0e9127f94eb7ad3459366a3de2dc,1,200,200,1.0,2.51188643150958,0.6309573444801929,False,1,2.03265380859375
deep-nonlinear-3104ee3cf4ca458396dff62aaa55dd47,5,200,200,0.75,0.01,0.03981071705534973,False,0,2.296316623687744
deep-nonlinear-c60070962e8347c8b3c5d5c032331d15,3,400,400,1.0,0.6309573444801929,0.15848931924611134,False,1,2.0604147911071777
deep-nonlinear-4d9e5db64abe48bf80dfcd9b767fbd0d,3,800,800,0.25,2.51188643150958,0.01,False,1,2.0327434539794917
deep-nonlinear-92b07b97ffd941f2b3b4ca71198b497e,5,200,200,0.25,10.0,2.51188643150958,False,4,2.2845630645751958
deep-nonlinear-e82ead1b4d074488a31e02c459764a5b,3,200,200,0.25,2.51188643150958,0.6309573444801929,False,3,2.2356014251708984
deep-nonlinear-ccef215e0e20481181c0213144a3a25f,1,400,400,0.0,10.0,10.0,False,2,1.8126989603042605
deep-nonlinear-73f40642aca34e7193ca2e3d0cfbb830,1,400,400,0.25,0.03981071705534973,10.0,False,1,2.352311611175537
deep-nonlinear-f14364ac11224b2392349a34071ac659,3,800,800,0.0,0.6309573444801929,1.0,True,4,1.907554149627685
deep-nonlinear-dc55b504aaba463a98901896df0613e1,5,200,200,0.25,0.03981071705534973,10.0,False,4,2.2865369319915767
deep-nonlinear-d594cf4f2c6048b4800e58e01c2f5aea,1,200,200,0.0,0.03981071705534973,10.0,False,0,2.394927501678467
deep-nonlinear-4bf2760f7bae488487fc4ab24c6c7039,1,800,800,0.25,0.6309573444801929,0.01,False,0,1.432142972946167
deep-nonlinear-4febffb4377c49c2a133f4ccef238263,5,200,200,0.0,10.0,0.03981071705534973,False,1,2.2862355709075928
deep-nonlinear-f17b12e224ef413398786935c241cdbb,3,800,800,1.0,0.03981071705534973,2.51188643150958,False,4,2.1950361728668213
deep-nonlinear-b9d89f7ae6634f569748bd5a8c9d9528,5,200,200,0.25,2.51188643150958,2.51188643150958,False,3,2.2421338558197017
deep-nonlinear-429268214c274d82aba840c0e57dc6da,5,800,800,1.0,0.01,10.0,False,2,2.299230098724365
deep-nonlinear-68e71807b66e43af8e97ca822d80a7b0,5,800,800,0.25,0.01,10.0,False,4,2.2997617721557617
deep-nonlinear-1689a0c2ea5a4c53bf3a71213a7483cb,5,200,200,1.0,2.51188643150958,0.01,False,1,2.273669719696045
deep-nonlinear-8a83d19ebbba41689413eb4d90ac77df,1,200,200,0.0,0.6309573444801929,0.15848931924611134,False,3,2.1864862442016597
deep-nonlinear-288f79855f9a4b10a68889b93a7b9b48,3,200,200,0.5,2.51188643150958,0.01,False,0,2.300555467605591
deep-nonlinear-af024dc9efdc4a34b966d4e125e670ed,3,800,800,0.0,0.6309573444801929,1.0,True,2,1.790805101394653
deep-nonlinear-861a2145ab1f40118ce8ba29b1d1dd2f,5,400,400,1.0,10.0,0.01,False,2,2.140098571777344
deep-nonlinear-5ea4a7ec3a244882a0b5e6f24006c18f,3,200,200,0.0,0.6309573444801929,0.15848931924611134,False,1,2.3008172512054443
deep-nonlinear-e44f8756d5f4499a904232037a210a40,1,800,800,0.0,0.15848931924611134,2.51188643150958,False,3,1.6680206060409546
deep-nonlinear-c1945fde273e44d598b1a12fd3a48070,1,400,400,0.75,0.01,0.15848931924611134,False,1,2.408759355545044
deep-nonlinear-183bdfc360e9435e9e6ea87e41befb24,1,400,400,0.25,2.51188643150958,0.01,False,4,1.766448974609375
deep-nonlinear-2489ac43078e4d06bf2d8ba9b1b9bd28,1,200,200,0.0,0.6309573444801929,0.03981071705534973,False,2,2.2091877460479736
deep-nonlinear-56405f2e39f4490e9af8f3593998c681,1,400,400,0.75,0.03981071705534973,2.51188643150958,False,4,2.331636667251587
deep-nonlinear-2e61e72c543740a8bb27845f0d94b282,5,200,200,0.0,0.01,0.03981071705534973,False,3,2.2967517375946045
deep-nonlinear-407aa26af62d4747a1bd921e804172b5,1,200,200,0.5,0.03981071705534973,10.0,False,1,2.4503004550933842
deep-nonlinear-d82cb26fc23b4d8e9b95386b5561815d,5,400,400,0.5,0.03981071705534973,0.03981071705534973,False,2,2.2999248504638667
deep-nonlinear-bf1425059fe94f01a73fa892920ca36d,1,200,200,0.0,2.51188643150958,0.6309573444801929,False,4,2.0088279247283936
deep-nonlinear-4fd8348562ea459dbe21149b5af0f288,3,200,200,0.5,0.15848931924611134,0.01,False,4,2.2755725383758545
deep-nonlinear-26cebd00ee09496e9f70b0843671fe1b,3,800,800,1.0,0.6309573444801929,0.01,False,4,1.8674832582473757
deep-nonlinear-9ad73912e5f041ccb485265e2f649c1f,5,200,200,1.0,0.03981071705534973,0.03981071705534973,False,0,2.292020082473755
deep-nonlinear-76c5eaa9d7134918acf8353ff5999c15,1,200,200,0.5,2.51188643150958,0.15848931924611134,False,4,2.0316324234008794
deep-nonlinear-045f914913fb46e3ac541e91cbd3c846,3,200,200,1.0,10.0,0.03981071705534973,False,1,2.242693424224853
deep-nonlinear-7f268fda12ca4658b8cc62bfe915f570,1,400,400,1.0,0.03981071705534973,0.03981071705534973,False,3,2.367171287536621
deep-nonlinear-80d0e296ec084f2a8c31a15f938e2ef2,1,800,800,0.25,10.0,0.15848931924611134,False,2,1.4180967807769775
deep-nonlinear-9c0b14005c82481bb1769abcc6fabde2,5,400,400,0.0,0.03981071705534973,1.0,True,0,2.299179077148437
deep-nonlinear-ba18f391385c4559b57e236ba90feebe,1,200,200,0.0,2.51188643150958,0.03981071705534973,False,2,2.1337809562683105
deep-nonlinear-78df6a7cc8b4430c9c0f149cf1439dfe,3,400,400,0.0,10.0,1.0,True,2,2.095672130584717
deep-nonlinear-2ab03b5b1b7d41c6abdab46d3766b355,1,800,800,0.25,10.0,2.51188643150958,False,4,1.3523902893066406
deep-nonlinear-26565c3fccbe4d73b864eaaed6fb26ca,1,200,200,0.75,10.0,0.03981071705534973,False,4,2.04858922958374
deep-nonlinear-b8722bed70f04210a53b07e6864efd91,1,200,200,1.0,0.01,2.51188643150958,False,4,2.4493775367736816
deep-nonlinear-9dd2fca67e094ce797d93ce8b68dc75b,1,400,400,0.5,0.03981071705534973,0.6309573444801929,False,0,2.3203411102294917
deep-nonlinear-9ac5dbde0a26486681da2884f15baa75,3,400,400,0.75,0.01,0.15848931924611134,False,0,2.3089704513549805
deep-nonlinear-7fb798c50492405d8a9ef01d76a2d5c4,1,800,800,0.5,2.51188643150958,0.01,False,0,1.4173275232315063
deep-nonlinear-1f0f35286d5445199a3dd55e25a1625a,3,800,800,0.0,0.15848931924611134,0.03981071705534973,False,3,2.0888051986694336
deep-nonlinear-dd236a9c34d74603bb5ce02e72db5db0,3,800,800,0.0,2.51188643150958,0.01,False,4,2.1224822998046875
deep-nonlinear-45752b0aa84a4522a7f5737b9a034dce,5,400,400,1.0,10.0,0.01,False,4,2.1699109077453613
deep-nonlinear-8c3d13bf952241a998ff6619c7291ef4,3,200,200,1.0,0.03981071705534973,2.51188643150958,False,1,2.325071096420288
deep-nonlinear-a77e6c6fe5c24120b164700c72ef8f99,5,800,800,1.0,2.51188643150958,10.0,False,0,1.9750677347183228
deep-nonlinear-980b8ea11fb748109ebe5f35e49f9edc,1,400,400,0.5,0.03981071705534973,0.01,False,4,2.3185782432556152
deep-nonlinear-b33c24ff5c4f4ae5ac9349b3440bbd63,3,200,200,0.5,0.01,0.15848931924611134,False,4,2.3138175010681152
deep-nonlinear-17cd302fabc2455f9a011f14c0b916e7,1,200,200,0.0,10.0,0.01,False,4,2.0508747100830083
deep-nonlinear-8f64ea1cfc76421d93d439d13248f9b1,1,400,400,0.0,0.15848931924611134,0.15848931924611134,False,1,2.071741104125977
deep-nonlinear-f007f862e7a6415fa38332b4ce7b2143,5,400,400,0.5,10.0,0.03981071705534973,False,4,2.1729669570922847
deep-nonlinear-7a2c3490b649417bae341d7fdae0b8f3,5,800,800,0.0,0.01,10.0,False,3,2.287787437438965
deep-nonlinear-d5b234c9d2db4430a9279ebee1abf3e0,5,400,400,0.25,10.0,2.51188643150958,False,4,2.2128419876098637
deep-nonlinear-3dd3c8441b474faf98d3c12605575bed,5,200,200,0.25,0.6309573444801929,0.6309573444801929,False,3,2.2386302947998047
deep-nonlinear-9c960df65fe0459f9c08dcca5473c060,3,400,400,0.25,0.15848931924611134,0.15848931924611134,False,4,2.237257957458496
deep-nonlinear-1ae2657d4e8d4fb9a05f26a3201c5f86,3,200,200,0.5,0.15848931924611134,0.15848931924611134,False,0,2.2772951126098637
deep-nonlinear-cd4cb2d2ca8945169455bef5fad9b76e,5,800,800,0.5,0.03981071705534973,2.51188643150958,False,2,2.289863586425781
deep-nonlinear-ea0681cbd1ac448bbc5d00ac06c2b04f,1,200,200,1.0,0.15848931924611134,2.51188643150958,False,0,2.250182867050171
deep-nonlinear-7c28b1ea4e71451b8434cc8225cf6b86,3,800,800,0.0,0.03981071705534973,2.51188643150958,False,3,2.267863273620605
deep-nonlinear-bad6c348586f43919affdd43ee08714b,5,800,800,1.0,10.0,2.51188643150958,False,4,1.8712406158447263
deep-nonlinear-778b964f605f4fa89eda415701948efd,5,400,400,0.0,0.01,0.6309573444801929,False,2,2.299759864807129
deep-nonlinear-c2d04d17efdb4643b09b2021b4ee4e40,5,400,400,1.0,0.01,0.15848931924611134,False,0,2.299647331237793
deep-nonlinear-16b496fce54448eabc854363473ebb1e,1,800,800,0.0,10.0,0.15848931924611134,False,3,1.436065912246704
deep-nonlinear-84c4947384fe4aaaa14f4ae915a5e56f,5,400,400,0.5,0.01,0.15848931924611134,False,3,2.2992115020751958
deep-nonlinear-69fc8d392f5b42a2814f3e6703df2b4d,1,800,800,0.0,0.6309573444801929,2.51188643150958,False,1,1.5502868890762331
deep-nonlinear-d2ae041d9ca749a6ab40c56c30b8bfff,5,400,400,0.5,0.03981071705534973,0.6309573444801929,False,3,2.299718141555786
deep-nonlinear-78dec6cb39914049abd768bd4c7a4fb6,1,400,400,1.0,2.51188643150958,0.03981071705534973,False,3,1.8005342483520508
deep-nonlinear-403b5c4a7e5747aca2e603d654c5d19c,3,400,400,1.0,0.03981071705534973,10.0,False,3,2.29250717163086
deep-nonlinear-964bda3d9edc45018c155c7a4f88aab9,5,800,800,0.25,10.0,0.15848931924611134,False,1,2.06672477722168
deep-nonlinear-b097249025704a699fbe4867d59935e1,1,800,800,1.0,0.01,10.0,False,3,2.3485469818115234
deep-nonlinear-3d2da13787bf43bda84cb4d05a831100,1,400,400,0.25,0.6309573444801929,0.03981071705534973,False,4,1.8008053302764893
deep-nonlinear-13996e6b61444de1a2cf50ac82ee0523,1,400,400,0.0,0.6309573444801929,0.15848931924611134,False,0,1.8905389308929443
deep-nonlinear-735af8736a324478af94f61eedc871c6,3,800,800,0.0,10.0,10.0,False,3,2.0350198745727544
deep-nonlinear-c15573bed5dd49a1a698058215d81a37,3,800,800,0.75,10.0,0.01,False,4,1.8999347686767576
deep-nonlinear-291802c200954d4495086747f3c19889,5,200,200,1.0,10.0,0.6309573444801929,False,0,2.293539047241211
deep-nonlinear-1a37229e4f694d0b814d68a1e0ca08d3,1,400,400,0.0,0.6309573444801929,1.0,True,2,1.7499675750732422
deep-nonlinear-63fea3664669481cafa27cbe9f36cecb,5,400,400,0.0,0.03981071705534973,0.01,False,3,2.29990291595459
deep-nonlinear-37a08cb7bf50438c8489334d109c5de8,3,200,200,0.75,0.03981071705534973,10.0,False,2,2.2959918975830083
deep-nonlinear-a87edd08a69c418e9454b1b435eb0a54,3,800,800,0.75,0.6309573444801929,10.0,False,2,1.7930405139923096
deep-nonlinear-364645f317b4466e9c9eebc6f96e0d8b,5,200,200,1.0,0.6309573444801929,2.51188643150958,False,2,2.254448890686035
deep-nonlinear-aff110de7ccb4edf84a3a57ace759273,5,200,200,0.75,0.15848931924611134,0.01,False,0,2.2949862480163574
deep-nonlinear-c6bedcf42dab497ba3bf69518a8a5f59,3,800,800,0.75,10.0,0.15848931924611134,False,1,1.9423918724060056
deep-nonlinear-a5e77fa39e9c4795981cb4ba2d9bdc4a,3,800,800,0.25,0.03981071705534973,0.6309573444801929,False,3,2.24299955368042
deep-nonlinear-ab06b045756044809be48d90bd182851,3,200,200,0.75,2.51188643150958,0.6309573444801929,False,4,2.277572631835937
deep-nonlinear-410556168a7e41558e7ad12609fa0097,5,200,200,0.75,0.03981071705534973,0.6309573444801929,False,4,2.290428638458252
deep-nonlinear-481031e2007f4917a854b8f1a0b99589,5,200,200,0.5,10.0,0.15848931924611134,False,4,2.2563838958740234
deep-nonlinear-72e0547c2b794203bef43103db5e9387,3,200,200,0.5,0.6309573444801929,10.0,False,2,2.237588882446289
deep-nonlinear-db99e23d469a4c809016add31c3fb133,5,800,800,0.5,0.6309573444801929,0.6309573444801929,False,1,2.1173765659332275
deep-nonlinear-5ac37bb1d7b948609ddbbeb0934a0a2d,5,400,400,1.0,0.03981071705534973,0.01,False,1,2.2974886894226074
deep-nonlinear-15ddc0be0ce9441f80d5bd545b537be5,3,200,200,0.5,0.15848931924611134,10.0,False,3,2.227536201477051
deep-nonlinear-00a803cce24a462481e9f8c0eb1e1531,1,800,800,0.75,0.01,0.6309573444801929,False,1,2.347718477249145
deep-nonlinear-c3dd9a4dfcf3452798172ac694c057e5,3,200,200,1.0,10.0,10.0,False,1,2.256714344024658
deep-nonlinear-208437f01b2447b09a325634d834dab1,3,800,800,0.75,0.01,0.6309573444801929,False,3,2.276473045349121
deep-nonlinear-970423f6821e4740a23ce981551c2027,5,800,800,0.25,2.51188643150958,0.6309573444801929,False,0,2.0619173049926762
deep-nonlinear-ac1c346cd6b047ff80b6342dfa7a92fa,5,800,800,0.75,0.15848931924611134,0.03981071705534973,False,3,2.0203161239624023
deep-nonlinear-aaa8e7803a084d07a669773de1558095,5,800,800,0.75,0.15848931924611134,10.0,False,3,2.0716385841369633
deep-nonlinear-59babc9aa1ca4672a8510fafb2abdac2,5,200,200,0.75,2.51188643150958,0.15848931924611134,False,0,2.2908973693847656
deep-nonlinear-ad5775ce9a3c4e3e92a0f83f3a3002db,5,200,200,1.0,10.0,0.01,False,2,2.2897257804870605
deep-nonlinear-88ad24400b5d431e9a6afd87e8c858d3,1,800,800,0.75,0.15848931924611134,0.01,False,4,1.6794168949127195
deep-nonlinear-afe989ea0acf4d66b7f37a90bf0f84b7,1,400,400,0.5,0.6309573444801929,0.01,False,2,1.8115794658660889
deep-nonlinear-e7752e82ab0c4e8d9d7cd58fb1e687b9,1,800,800,0.25,10.0,10.0,False,4,1.3737677335739136
deep-nonlinear-8dfdd4274e1d4f30a750eb3ccf8adcc2,1,400,400,0.0,10.0,0.15848931924611134,False,2,1.8346600532531736
deep-nonlinear-a2d2a255d166404faa6fc6ea4e41cc05,3,200,200,0.5,2.51188643150958,0.03981071705534973,False,2,2.2885029315948486
deep-nonlinear-17d8fe87965f469daff23f42af88ad5b,1,200,200,0.5,0.01,0.03981071705534973,False,1,2.47085189819336
deep-nonlinear-c37574067cfd49709d0f8bc3a097994a,5,800,800,0.5,0.6309573444801929,0.01,False,3,1.9949220418930051
deep-nonlinear-18654f028eeb4898a041bb9f3845d840,1,400,400,0.0,0.15848931924611134,0.6309573444801929,False,0,2.024544715881348
deep-nonlinear-4439e13fe3e54d8ea1dc19d89f7366ed,5,400,400,0.0,0.01,0.01,False,4,2.299762010574341
deep-nonlinear-62d81117bae748928aaa9ad75df5e57b,3,200,200,0.75,0.6309573444801929,0.01,False,0,2.2789697647094727
deep-nonlinear-5118f20f72fe46d1ba337588ae16cd73,5,400,400,0.25,10.0,0.15848931924611134,False,1,2.212979793548584
deep-nonlinear-0b6995b4330748c5bbcf942d354d698f,3,400,400,0.25,10.0,2.51188643150958,False,3,2.212451934814453
deep-nonlinear-107c5fffb25a4ffe9010df4732f21461,1,400,400,0.75,0.15848931924611134,0.6309573444801929,False,3,2.0181260108947754
deep-nonlinear-633f4aacc07a4ad3a7109f764c7bd25c,5,800,800,0.5,0.6309573444801929,0.01,False,4,2.050343513488769
deep-nonlinear-1b03270b587149dd9c9c053f02170a8c,3,200,200,0.75,2.51188643150958,0.01,False,1,2.2796525955200195
